Source,Relation,Target
VP24,physical association,ANP32A
VP24,physical association,SLC25A3
VP24,physical association,HAX1
VP24,physical association,PGRMC1
VP24,physical association,TCERG1
VP24,physical association,KPNA5
VP24,physical association,SPTLC1
VP24,physical association,PHGDH
VP24,physical association,SPOP
VP24,physical association,PRKDC
VP24,physical association,RBBP4
VP24,physical association,TRIM28
VP24,physical association,RCN2
VP24,physical association,KPNA6
VP24,physical association,AIFM1
VP24,physical association,MBD3
VP24,physical association,TP53
VP24,physical association,RPN1
VP24,physical association,RPN2
VP24,physical association,ATP1A1
VP24,physical association,SLC25A5
VP24,physical association,TUBB
VP24,physical association,UQCRH
VP24,physical association,HSP90AB1
VP24,physical association,RPS17
VP24,physical association,HSPA1B
VP24,physical association,CALM3
VP24,physical association,H1-4
VP24,physical association,COX5B
VP24,physical association,HSPA8
VP24,physical association,PCNA
VP24,physical association,ATP2A2
VP24,physical association,TCP1
VP24,physical association,VDAC2
VP24,physical association,CCT5
VP24,physical association,TUFM
VP24,physical association,TMED10
VP24,physical association,EMD
VP24,physical association,RAB7A
VP24,physical association,SSR4
VP24,physical association,KPNA1
VP24,physical association,RPS20
VP24,physical association,LYZ
VP24,physical association,HNRNPK
VP24,physical association,GNB2
VP24,physical association,GATAD2A
VP24,physical association,BACC1
VP24,physical association,KLHL7
VP24,physical association,CCAR2
VP24,physical association,ANP32B
VP24,physical association,USP9X
VP24,physical association,FAF2
VP35,physical association,DYNLL2
VP35,physical association,PGAM5
VP35,physical association,ZNF512
VP35,physical association,CDC5L
VP35,physical association,POP1
VP35,physical association,MYBBP1A
VP35,physical association,CHLSN
VP35,physical association,LLPH
VP35,physical association,GNL3
VP35,physical association,RBM4
VP35,physical association,GTPBP4
VP35,physical association,DDX24
VP35,physical association,NAT10
VP35,physical association,C8ORF33
VP35,physical association,MRM3
VP35,physical association,EXOSC5
VP35,physical association,OLA1
VP35,physical association,DDX18
VP35,physical association,MYEF2
VP35,physical association,ZNF629
VP35,physical association,ABT1
VP35,physical association,EXOSC1
VP35,physical association,TBL2
VP35,physical association,GTF3C5
VP35,physical association,GTF3C3
VP35,physical association,RRP1B
VP35,physical association,SART3
VP35,physical association,TSR1
VP35,physical association,MAP7D1
VP35,physical association,EXOSC6
VP35,physical association,GPATCH4
VP35,physical association,EDC4
VP35,physical association,TRMT1L
VP35,physical association,FBL
VP35,physical association,RFC4
VP35,physical association,RBM34
VP35,physical association,POLR1G
VP35,physical association,EXOSC10
VP35,physical association,GTF3C1
VP35,physical association,GRSF1
VP35,physical association,PWP1
VP35,physical association,GNL2
VP35,physical association,BYSL
VP35,physical association,RRP9
VP35,physical association,NPM3
VP35,physical association,POLR1A
VP35,physical association,H1-0
VP35,physical association,ADAR
VP35,physical association,RPS29
VP35,physical association,RPS15
VP35,physical association,RPL39
VP35,physical association,RPS27A
VP35,physical association,PPP2R2A
VP35,physical association,DYNLL1
VP35,physical association,SPATS2
VP35,physical association,FTSJ3
VP35,physical association,DDX54
VP35,physical association,DNAJC9
VP35,physical association,BORCS7
VP40,physical association,NEDD4
VP40,physical association,SEC24C
VP30,physical association,PTCD3
VP30,physical association,YTHDC1
VP30,physical association,QKI
VP30,physical association,HNRNPUL1
VP30,physical association,MRPL4
VP30,physical association,WDR33
VP30,physical association,XRN2
VP30,physical association,PNN
VP30,physical association,NCOA5
VP30,physical association,FAM120A
VP30,physical association,CPSF2
VP30,physical association,ATXN10
VP30,physical association,CPSF3
VP30,physical association,ZC3H4
VP30,physical association,MRPS17
VP30,physical association,MRPS23
VP30,physical association,RBM8A
VP30,physical association,MRPS18B
VP30,physical association,WTAP
VP30,physical association,RNPS1
VP30,physical association,SAFB
VP30,physical association,ZNF326
VP30,physical association,PABPC1L2B
VP30,physical association,LARP1
VP30,physical association,FIP1L1
VP30,physical association,PTBP1
VP30,physical association,RBMX
VP30,physical association,NKRF
VP30,physical association,CASC3
VP30,physical association,MRPS22
VP30,physical association,MRPS10
VP30,physical association,MRPS35
VP30,physical association,MRPS5
VP30,physical association,MRPS11
VP30,physical association,MRPS21
VP30,physical association,MRPS9
VP30,physical association,KMT2A
VP30,physical association,CPSF1
VP30,physical association,SAFB2
VP30,physical association,MRPS14
VP30,physical association,SRSF10
VP30,physical association,SNRPC
VP30,physical association,HNRNPL
VP30,physical association,MATR3
VP30,physical association,RBBP6
VP30,physical association,PEG10
VP30,physical association,ZC3H18
VP30,physical association,CCAR2
VP30,physical association,MRPL43
VP30,physical association,GADD45GIP1
VP30,physical association,MRPS31
NP,physical association,AP1M1
NP,physical association,PDCD2
NP,physical association,GRN
NP,physical association,RO60
VP40,physical association,REXO5
VP40,physical association,TIMM8B
VP40,physical association,TIMM13
VP40,physical association,PARP10
VP40,physical association,TIMM8A
